crime_month,district,crime_type,crimes
2017-06-01,14,other,34
2017-06-01,14,property,574
2017-06-01,14,property,35
2017-06-01,14,violent,209
2017-06-01,14,violent,48
2017-06-01,15,drug,93
2017-06-01,15,other,70
2017-06-01,15,other,65
2017-06-01,15,property,308
2017-06-01,15,property,22
2017-06-01,15,violent,336
2017-06-01,15,violent,50
2017-06-01,16,drug,30
2017-06-01,16,other,69
2017-06-01,16,other,34
2017-06-01,16,property,407
2017-06-01,16,property,30
2017-06-01,16,violent,142
2017-06-01,16,violent,47
2017-06-01,17,drug,4
2017-06-01,17,other,54
2017-06-01,17,other,15
2017-06-01,17,property,378
2017-06-01,17,property,34
2017-06-01,17,violent,149
2017-06-01,17,violent,31
2017-06-01,18,drug,10
2017-06-01,18,other,53
2017-06-01,18,other,36
2017-06-01,18,property,885
2017-06-01,18,property,100
2017-06-01,18,violent,190
2017-06-01,18,violent,67
2017-06-01,19,drug,8
2017-06-01,19,other,59
2017-06-01,19,other,41
2017-06-01,19,property,665
2017-06-01,19,property,55
2017-06-01,19,violent,193
2017-06-01,19,violent,66
2017-06-01,20,drug,9
2017-06-01,20,other,28
2017-06-01,20,other,18
2017-06-01,20,property,206
2017-06-01,20,property,26
2017-06-01,20,violent,74
2017-06-01,20,violent,13
2017-06-01,22,drug,14
2017-06-01,22,other,56
2017-06-01,22,other,35
2017-06-01,22,property,410
2017-06-01,22,property,24
2017-06-01,22,violent,197
2017-06-01,22,violent,39
2017-06-01,24,drug,6
2017-06-01,24,other,61
2017-06-01,24,other,22
2017-06-01,24,property,392
2017-06-01,24,property,25
2017-06-01,24,violent,136
2017-06-01,24,violent,43
2017-06-01,25,drug,29
2017-06-01,25,other,122
2017-06-01,25,other,68
2017-06-01,25,property,579
2017-06-01,25,property,50
2017-06-01,25,violent,326
2017-06-01,25,violent,80
2017-07-01,1,drug,18
2017-07-01,1,other,66
2017-07-01,1,other,43
2017-07-01,1,property,867
2017-07-01,1,property,102
2017-07-01,1,violent,199
2017-07-01,1,violent,64
2017-07-01,2,drug,25
2017-07-01,2,other,85
2017-07-01,2,other,44
2017-07-01,2,property,537
2017-07-01,2,property,42
2017-07-01,2,violent,313
2017-07-01,2,violent,49
2017-07-01,3,drug,32
2017-07-01,3,other,70
2017-07-01,3,other,70
2017-07-01,3,property,499
2017-07-01,3,property,33
2017-07-01,3,violent,403
2017-07-01,3,violent,79
2017-07-01,4,drug,45
2017-07-01,4,other,134
2017-07-01,4,other,113
2017-07-01,4,property,580
2017-07-01,4,property,41
2017-07-01,4,violent,392
2017-07-01,4,violent,104
2017-07-01,5,drug,43
2017-07-01,5,other,86
2017-07-01,5,other,113
2017-07-01,5,property,444
2017-07-01,5,property,48
2017-07-01,5,violent,330
2017-07-01,5,violent,82
2017-07-01,6,drug,44
2017-07-01,6,other,118
2017-07-01,6,other,140
2017-07-01,6,property,604
2017-07-01,6,property,66
2017-07-01,6,violent,475
2017-07-01,6,violent,83
2017-07-01,7,drug,65
2017-07-01,7,other,90
2017-07-01,7,other,144
2017-07-01,7,property,476
2017-07-01,7,property,32
2017-07-01,7,violent,446
2017-07-01,7,violent,81
2017-07-01,8,drug,41
2017-07-01,8,other,131
2017-07-01,8,other,72
2017-07-01,8,property,704
2017-07-01,8,property,47
2017-07-01,8,violent,388
2017-07-01,8,violent,65
2017-07-01,9,drug,35
2017-07-01,9,other,79
2017-07-01,9,other,50
2017-07-01,9,property,495
2017-07-01,9,property,45
2017-07-01,9,violent,340
2017-07-01,9,violent,77
2017-07-01,10,drug,135
2017-07-01,10,other,88
2017-07-01,10,other,104
2017-07-01,10,property,389
2017-07-01,10,property,27
2017-07-01,10,violent,343
2017-07-01,10,violent,59
2017-07-01,11,drug,268
2017-07-01,11,other,127
2017-07-01,11,other,157
2017-07-01,11,property,459
2017-07-01,11,property,31
2017-07-01,11,violent,530
2017-07-01,11,violent,92
2017-07-01,12,drug,22
2017-07-01,12,other,54
2017-07-01,12,other,44
2017-07-01,12,property,678
2017-07-01,12,property,57
2017-07-01,12,violent,287
2017-07-01,12,violent,43
2017-07-01,14,drug,10
2017-07-01,14,other,55
2017-07-01,14,other,27
2017-07-01,14,property,640
2017-07-01,14,property,22
2017-07-01,14,violent,191
2017-07-01,14,violent,39
2017-07-01,15,drug,101
2017-07-01,15,other,91
2017-07-01,15,other,77
2017-07-01,15,property,291
2017-07-01,15,property,23
2017-07-01,15,violent,317
2017-07-01,15,violent,59
2017-07-01,16,drug,25
2017-07-01,16,other,96
2017-07-01,16,other,34
2017-07-01,16,property,400
2017-07-01,16,property,29
2017-07-01,16,violent,157
2017-07-01,16,violent,44
2017-07-01,17,drug,7
2017-07-01,17,other,58
2017-07-01,17,other,22
2017-07-01,17,property,423
2017-07-01,17,property,31
2017-07-01,17,violent,133
2017-07-01,17,violent,18
2017-07-01,18,drug,13
2017-07-01,18,other,53
2017-07-01,18,other,44
2017-07-01,18,property,919
2017-07-01,18,property,119
2017-07-01,18,violent,211
2017-07-01,18,violent,63
2017-07-01,19,drug,10
2017-07-01,19,other,82
2017-07-01,19,other,41
2017-07-01,19,property,722
2017-07-01,19,property,43
2017-07-01,19,violent,193
2017-07-01,19,violent,52
2017-07-01,20,drug,8
2017-07-01,20,other,26
2017-07-01,20,other,23
2017-07-01,20,property,220
2017-07-01,20,property,31
2017-07-01,20,violent,92
2017-07-01,20,violent,18
2017-07-01,22,drug,11
2017-07-01,22,other,88
2017-07-01,22,other,28
2017-07-01,22,property,366
2017-07-01,22,property,25
2017-07-01,22,violent,210
2017-07-01,22,violent,36
2017-07-01,24,drug,12
2017-07-01,24,other,69
2017-07-01,24,other,27
2017-07-01,24,property,441
2017-07-01,24,property,28
2017-07-01,24,violent,182
2017-07-01,24,violent,43
2017-07-01,25,drug,34
2017-07-01,25,other,108
2017-07-01,25,other,71
2017-07-01,25,property,568
2017-07-01,25,property,52
2017-07-01,25,violent,342
2017-07-01,25,violent,80
2017-08-01,1,drug,17
2017-08-01,1,other,54
2017-08-01,1,other,49
2017-08-01,1,property,1187
2017-08-01,1,property,106
2017-08-01,1,violent,215
2017-08-01,1,violent,76
2017-08-01,2,drug,26
2017-08-01,2,other,84
2017-08-01,2,other,45
2017-08-01,2,property,477
2017-08-01,2,property,26
2017-08-01,2,violent,322
2017-08-01,2,violent,62
2017-08-01,3,drug,29
2017-08-01,3,other,105
2017-08-01,3,other,69
2017-08-01,3,property,446
2017-08-01,3,property,35
2017-08-01,3,violent,393
2017-08-01,3,violent,83
2017-08-01,4,drug,34
2017-08-01,4,other,113
2017-08-01,4,other,93
2017-08-01,4,property,555
2017-08-01,4,property,51
2017-08-01,4,violent,415
2017-08-01,4,violent,90
2017-08-01,5,drug,35
2017-08-01,5,other,89
2017-08-01,5,other,98
2017-08-01,5,property,407
2017-08-01,5,property,35
2017-08-01,5,violent,289
2017-08-01,5,violent,71
2017-08-01,6,drug,63
2017-08-01,6,other,108
2017-08-01,6,other,130
2017-08-01,6,property,596
2017-08-01,6,property,72
2017-08-01,6,violent,410
2017-08-01,6,violent,94
2017-08-01,7,drug,64
2017-08-01,7,other,98
2017-08-01,7,other,124
2017-08-01,7,property,487
2017-08-01,7,property,38
2017-08-01,7,violent,432
2017-08-01,7,violent,75
2017-08-01,8,drug,42
2017-08-01,8,other,122
2017-08-01,8,other,67
2017-08-01,8,property,761
2017-08-01,8,property,52
2017-08-01,8,violent,383
2017-08-01,8,violent,70
2017-08-01,9,drug,35
2017-08-01,9,other,93
2017-08-01,9,other,60
2017-08-01,9,property,421
2017-08-01,9,property,39
2017-08-01,9,violent,308
2017-08-01,9,violent,72
2017-08-01,10,drug,128
2017-08-01,10,other,83
2017-08-01,10,other,94
2017-08-01,10,property,384
2017-08-01,10,property,26
2017-08-01,10,violent,339
2017-08-01,10,violent,67
2017-08-01,11,drug,293
2017-08-01,11,other,113
2017-08-01,11,other,162
2017-08-01,11,property,463
2017-08-01,11,property,31
2017-08-01,11,violent,473
2017-08-01,11,violent,87
2017-08-01,12,drug,20
2017-08-01,12,other,91
2017-08-01,12,other,36
2017-08-01,12,property,657
2017-08-01,12,property,49
2017-08-01,12,violent,306
2017-08-01,12,violent,53
2017-08-01,14,drug,5
2017-08-01,14,other,35
2017-08-01,14,other,16
2017-08-01,14,property,550
2017-08-01,14,property,29
2017-08-01,14,violent,204
2017-08-01,14,violent,44
2017-08-01,15,drug,82
2017-08-01,15,other,85
2017-08-01,15,other,53
2017-08-01,15,property,312
2017-08-01,15,property,21
2017-08-01,15,violent,299
2017-08-01,15,violent,49
2017-08-01,16,drug,12
2017-08-01,16,other,74
2017-08-01,16,other,31
2017-08-01,16,property,474
2017-08-01,16,property,24
2017-08-01,16,violent,149
2017-08-01,16,violent,44
2017-08-01,17,drug,9
2017-08-01,17,other,62
2017-08-01,17,other,16
2017-08-01,17,property,406
2017-08-01,17,property,26
2017-08-01,17,violent,152
2017-08-01,17,violent,24
2017-08-01,18,drug,19
2017-08-01,18,other,64
2017-08-01,18,other,29
2017-08-01,18,property,949
2017-08-01,18,property,130
2017-08-01,18,violent,208
2017-08-01,18,violent,60
2017-08-01,19,drug,12
2017-08-01,19,other,76
2017-08-01,19,other,34
2017-08-01,19,property,748
2017-08-01,19,property,60
2017-08-01,19,violent,195
2017-08-01,19,violent,60
2017-08-01,20,drug,12
2017-08-01,20,other,34
2017-08-01,20,other,14
2017-08-01,20,property,258
2017-08-01,20,property,27
2017-08-01,20,violent,76
2017-08-01,20,violent,17
2017-08-01,22,drug,12
2017-08-01,22,other,71
2017-08-01,22,other,45
2017-08-01,22,property,370
2017-08-01,22,property,32
2017-08-01,22,violent,168
2017-08-01,22,violent,38
2017-08-01,24,drug,1
2017-08-01,24,drug,11
2017-08-01,24,other,68
2017-08-01,24,other,26
2017-08-01,24,property,424
2017-08-01,24,property,30
2017-08-01,24,violent,178
2017-08-01,24,violent,30
2017-08-01,25,drug,35
2017-08-01,25,other,112
2017-08-01,25,other,66
2017-08-01,25,property,625
2017-08-01,25,property,30
2017-08-01,25,violent,333
2017-08-01,25,violent,82
2017-09-01,1,drug,17
2017-09-01,1,other,45
2017-09-01,1,other,37
2017-09-01,1,property,808
2017-09-01,1,property,102
2017-09-01,1,violent,207
2017-09-01,1,violent,55
2017-09-01,2,drug,23
2017-09-01,2,other,79
2017-09-01,2,other,38
2017-09-01,2,property,401
2017-09-01,2,property,40
2017-09-01,2,violent,278
2017-09-01,2,violent,42
2017-09-01,3,drug,25
2017-09-01,3,other,69
2017-09-01,3,other,56
2017-09-01,3,property,430
2017-09-01,3,property,32
2017-09-01,3,violent,362
2017-09-01,3,violent,82
2017-09-01,4,drug,36
2017-09-01,4,other,98
2017-09-01,4,other,71
2017-09-01,4,property,559
2017-09-01,4,property,41
2017-09-01,4,violent,412
2017-09-01,4,violent,85
2017-09-01,5,drug,40
2017-09-01,5,other,79
2017-09-01,5,other,97
2017-09-01,5,property,374
2017-09-01,5,property,41
2017-09-01,5,violent,300
2017-09-01,5,violent,63
2017-09-01,6,drug,54
2017-09-01,6,other,115
2017-09-01,6,other,101
2017-09-01,6,property,565
2017-09-01,6,property,55
2017-09-01,6,violent,436
2017-09-01,6,violent,88
2017-09-01,7,drug,80
2017-09-01,7,other,81
2017-09-01,7,other,99
2017-09-01,7,property,384
2017-09-01,7,property,25
2017-09-01,7,violent,415
2017-09-01,7,violent,81
2017-09-01,8,drug,38
2017-09-01,8,other,129
2017-09-01,8,other,59
2017-09-01,8,property,686
2017-09-01,8,property,51
2017-09-01,8,violent,353
2017-09-01,8,violent,66
2017-09-01,9,drug,57
2017-09-01,9,other,82
2017-09-01,9,other,65
2017-09-01,9,property,402
2017-09-01,9,property,32
2017-09-01,9,violent,325
2017-09-01,9,violent,69
2017-09-01,10,drug,123
2017-09-01,10,other,70
2017-09-01,10,other,95
2017-09-01,10,property,361
2017-09-01,10,property,26
2017-09-01,10,violent,342
2017-09-01,10,violent,75
2017-09-01,11,drug,280
2017-09-01,11,other,85
2017-09-01,11,other,110
2017-09-01,11,property,441
2017-09-01,11,property,40
2017-09-01,11,violent,458
2017-09-01,11,violent,88
2017-09-01,12,drug,12
2017-09-01,12,other,88
2017-09-01,12,other,33
2017-09-01,12,property,655
2017-09-01,12,property,40
2017-09-01,12,violent,278
2017-09-01,12,violent,45
2017-09-01,14,drug,10
2017-09-01,14,other,57
2017-09-01,14,other,25
2017-09-01,14,property,505
2017-09-01,14,property,19
2017-09-01,14,violent,187
2017-09-01,14,violent,34
2017-09-01,15,drug,78
2017-09-01,15,other,60
2017-09-01,15,other,46
2017-09-01,15,property,270
2017-09-01,15,property,18
2017-09-01,15,violent,296
2017-09-01,15,violent,51
2017-09-01,16,drug,23
2017-09-01,16,other,73
2017-09-01,16,other,22
2017-09-01,16,property,437
2017-09-01,16,property,30
2017-09-01,16,violent,152
2017-09-01,16,violent,40
2017-09-01,17,drug,13
2017-09-01,17,other,65
2017-09-01,17,other,14
2017-09-01,17,property,386
2017-09-01,17,property,24
2017-09-01,17,violent,150
2017-09-01,17,violent,34
2017-09-01,18,drug,16
2017-09-01,18,other,52
2017-09-01,18,other,45
2017-09-01,18,property,889
2017-09-01,18,property,107
2017-09-01,18,violent,214
2017-09-01,18,violent,54
2017-09-01,19,drug,12
2017-09-01,19,other,52
2017-09-01,19,other,33
2017-09-01,19,property,650
2017-09-01,19,property,57
2017-09-01,19,violent,219
2017-09-01,19,violent,60
2017-09-01,20,drug,11
2017-09-01,20,other,35
2017-09-01,20,other,10
2017-09-01,20,property,204
2017-09-01,20,property,14
2017-09-01,20,violent,117
2017-09-01,20,violent,22
2017-09-01,22,drug,13
2017-09-01,22,other,62
2017-09-01,22,other,43
2017-09-01,22,property,336
2017-09-01,22,property,35
2017-09-01,22,violent,164
2017-09-01,22,violent,34
2017-09-01,24,drug,9
2017-09-01,24,other,56
2017-09-01,24,other,21
2017-09-01,24,property,386
2017-09-01,24,property,21
2017-09-01,24,violent,185
2017-09-01,24,violent,35
2017-09-01,25,drug,58
2017-09-01,25,other,110
2017-09-01,25,other,53
2017-09-01,25,property,538
2017-09-01,25,property,37
2017-09-01,25,violent,313
2017-09-01,25,violent,61
2017-10-01,1,drug,14
2017-10-01,1,other,45
2017-10-01,1,other,31
2017-10-01,1,property,877
2017-10-01,1,property,91
2017-10-01,1,violent,218
2017-10-01,1,violent,36
2017-10-01,2,drug,22
2017-10-01,2,other,87
2017-10-01,2,other,36
2017-10-01,2,property,464
2017-10-01,2,property,48
2017-10-01,2,violent,329
2017-10-01,2,violent,52
2017-10-01,3,drug,15
2017-10-01,3,other,100
2017-10-01,3,other,49
2017-10-01,3,property,440
2017-10-01,3,property,32
2017-10-01,3,violent,331
2017-10-01,3,violent,82
2017-10-01,4,drug,33
2017-10-01,4,other,128
2017-10-01,4,other,79
2017-10-01,4,property,527
2017-10-01,4,property,41
2017-10-01,4,violent,382
2017-10-01,4,violent,73
2017-10-01,5,drug,1
2017-10-01,5,drug,25
2017-10-01,5,other,69
2017-10-01,5,other,72
2017-10-01,5,property,363
2017-10-01,5,property,43
2017-10-01,5,violent,288
2017-10-01,5,violent,55
2017-10-01,6,drug,51
2017-10-01,6,other,101
2017-10-01,6,other,83
2017-10-01,6,property,544
2017-10-01,6,property,60
2017-10-01,6,violent,384
2017-10-01,6,violent,91
2017-10-01,7,drug,73
2017-10-01,7,other,84
2017-10-01,7,other,98
2017-10-01,7,property,436
2017-10-01,7,property,31
2017-10-01,7,violent,350
2017-10-01,7,violent,82
2017-10-01,8,drug,37
2017-10-01,8,other,109
2017-10-01,8,other,67
2017-10-01,8,property,726
2017-10-01,8,property,39
2017-10-01,8,violent,384
2017-10-01,8,violent,67
2017-10-01,9,drug,41
2017-10-01,9,other,85
2017-10-01,9,other,50
2017-10-01,9,property,422
2017-10-01,9,property,34
2017-10-01,9,violent,295
2017-10-01,9,violent,60
2017-10-01,10,drug,99
2017-10-01,10,other,86
2017-10-01,10,other,114
2017-10-01,10,property,356
2017-10-01,10,property,29
2017-10-01,10,violent,277
2017-10-01,10,violent,66
2017-10-01,11,drug,200
2017-10-01,11,other,76
2017-10-01,11,other,124
2017-10-01,11,property,442
2017-10-01,11,property,37
2017-10-01,11,violent,450
2017-10-01,11,violent,86
2017-10-01,12,drug,15
2017-10-01,12,other,81
2017-10-01,12,other,25
2017-10-01,12,property,668
2017-10-01,12,property,48
2017-10-01,12,violent,270
2017-10-01,12,violent,47
2017-10-01,14,drug,4
2017-10-01,14,other,43
2017-10-01,14,other,20
2017-10-01,14,property,563
2017-10-01,14,property,31
2017-10-01,14,violent,174
2017-10-01,14,violent,32
2017-10-01,15,drug,74
2017-10-01,15,other,70
2017-10-01,15,other,49
2017-10-01,15,property,280
2017-10-01,15,property,11
2017-10-01,15,violent,290
2017-10-01,15,violent,55
2017-10-01,16,drug,21
2017-10-01,16,other,86
2017-10-01,16,other,32
2017-10-01,16,property,365
2017-10-01,16,property,25
2017-10-01,16,violent,153
2017-10-01,16,violent,38
2017-10-01,17,drug,5
2017-10-01,17,other,54
2017-10-01,17,other,13
2017-10-01,17,property,462
2017-10-01,17,property,27
2017-10-01,17,violent,156
2017-10-01,17,violent,30
2017-10-01,18,drug,11
2017-10-01,18,other,70
2017-10-01,18,other,35
2017-10-01,18,property,950
2017-10-01,18,property,90
2017-10-01,18,violent,202
2017-10-01,18,violent,57
2017-10-01,19,drug,13
2017-10-01,19,other,71
2017-10-01,19,other,26
2017-10-01,19,property,717
2017-10-01,19,property,38
2017-10-01,19,violent,192
2017-10-01,19,violent,63
2017-10-01,20,drug,9
2017-10-01,20,other,27
2017-10-01,20,other,24
2017-10-01,20,property,235
2017-10-01,20,property,28
2017-10-01,20,violent,104
2017-10-01,20,violent,28
2017-10-01,22,drug,15
2017-10-01,22,other,77
2017-10-01,22,other,46
2017-10-01,22,property,350
2017-10-01,22,property,17
2017-10-01,22,violent,181
2017-10-01,22,violent,39
2017-10-01,24,drug,16
2017-10-01,24,other,69
2017-10-01,24,other,29
2017-10-01,24,property,402
2017-10-01,24,property,30
2017-10-01,24,violent,173
2017-10-01,24,violent,44
2017-10-01,25,drug,51
2017-10-01,25,other,113
2017-10-01,25,other,53
2017-10-01,25,property,545
2017-10-01,25,property,55
2017-10-01,25,violent,309
2017-10-01,25,violent,73
2017-11-01,1,drug,18
2017-11-01,1,other,47
2017-11-01,1,other,44
2017-11-01,1,property,883
2017-11-01,1,property,99
2017-11-01,1,violent,236
2017-11-01,1,violent,42
2017-11-01,2,drug,35
2017-11-01,2,other,84
2017-11-01,2,other,51
2017-11-01,2,property,459
2017-11-01,2,property,37
2017-11-01,2,violent,317
2017-11-01,2,violent,55
2017-11-01,3,drug,1
2017-11-01,3,drug,20
2017-11-01,3,other,95
2017-11-01,3,other,65
2017-11-01,3,property,447
2017-11-01,3,property,27
2017-11-01,3,violent,344
2017-11-01,3,violent,79
2017-11-01,4,drug,39
2017-11-01,4,other,82
2017-11-01,4,other,76
2017-11-01,4,property,481
2017-11-01,4,property,38
2017-11-01,4,violent,322
2017-11-01,4,violent,79
2017-11-01,5,drug,36
2017-11-01,5,other,66
2017-11-01,5,other,63
2017-11-01,5,property,359
2017-11-01,5,property,28
2017-11-01,5,violent,250
2017-11-01,5,violent,65
2017-11-01,6,drug,45
2017-11-01,6,other,91
2017-11-01,6,other,110
2017-11-01,6,property,523
2017-11-01,6,property,56
2017-11-01,6,violent,346
2017-11-01,6,violent,80
2017-11-01,7,drug,70
2017-11-01,7,other,76
2017-11-01,7,other,83
2017-11-01,7,property,366
2017-11-01,7,property,30
2017-11-01,7,violent,322
2017-11-01,7,violent,77
2017-11-01,8,drug,53
2017-11-01,8,other,112
2017-11-01,8,other,61
2017-11-01,8,property,613
2017-11-01,8,property,50
2017-11-01,8,violent,313
2017-11-01,8,violent,70
2017-11-01,9,drug,37
2017-11-01,9,other,93
2017-11-01,9,other,50
2017-11-01,9,property,427
2017-11-01,9,property,20
2017-11-01,9,violent,234
2017-11-01,9,violent,68
2017-11-01,10,drug,112
2017-11-01,10,other,69
2017-11-01,10,other,96
2017-11-01,10,property,370
2017-11-01,10,property,44
2017-11-01,10,violent,282
2017-11-01,10,violent,55
2017-11-01,11,drug,1
2017-11-01,11,drug,248
2017-11-01,11,other,90
2017-11-01,11,other,118
2017-11-01,11,property,410
2017-11-01,11,property,34
2017-11-01,11,violent,404
2017-11-01,11,violent,65
2017-11-01,12,drug,22
2017-11-01,12,other,70
2017-11-01,12,other,23
2017-11-01,12,property,621
2017-11-01,12,property,38
2017-11-01,12,violent,276
2017-11-01,12,violent,43
2017-11-01,14,drug,10
2017-11-01,14,other,42
2017-11-01,14,other,15
2017-11-01,14,property,473
2017-11-01,14,property,33
2017-11-01,14,violent,160
2017-11-01,14,violent,32
2017-11-01,15,drug,79
2017-11-01,15,other,75
2017-11-01,15,other,50
2017-11-01,15,property,280
2017-11-01,15,property,18
2017-11-01,15,violent,229
2017-11-01,15,violent,48
2017-11-01,16,drug,1
2017-11-01,16,drug,11
2017-11-01,16,other,74
2017-11-01,16,other,30
2017-11-01,16,property,451
2017-11-01,16,property,21
2017-11-01,16,violent,152
2017-11-01,16,violent,34
2017-11-01,17,drug,9
2017-11-01,17,other,59
2017-11-01,17,other,7
2017-11-01,17,property,411
2017-11-01,17,property,17
2017-11-01,17,violent,131
2017-11-01,17,violent,26
2017-11-01,18,drug,12
2017-11-01,18,other,42
2017-11-01,18,other,19
2017-11-01,18,property,906
2017-11-01,18,property,102
2017-11-01,18,violent,199
2017-11-01,18,violent,49
2017-11-01,19,drug,8
2017-11-01,19,other,50
2017-11-01,19,other,25
2017-11-01,19,property,577
2017-11-01,19,property,28
2017-11-01,19,violent,151
2017-11-01,19,violent,36
2017-11-01,20,drug,4
2017-11-01,20,other,38
2017-11-01,20,other,12
2017-11-01,20,property,230
2017-11-01,20,property,15
2017-11-01,20,violent,80
2017-11-01,20,violent,19
2017-11-01,22,drug,9
2017-11-01,22,other,80
2017-11-01,22,other,49
2017-11-01,22,property,316
2017-11-01,22,property,28
2017-11-01,22,violent,170
2017-11-01,22,violent,39
2017-11-01,24,drug,9
2017-11-01,24,other,65
2017-11-01,24,other,20
2017-11-01,24,property,385
2017-11-01,24,property,28
2017-11-01,24,violent,165
2017-11-01,24,violent,31
2017-11-01,25,drug,40
2017-11-01,25,other,86
2017-11-01,25,other,53
2017-11-01,25,property,518
2017-11-01,25,property,38
2017-11-01,25,violent,281
2017-11-01,25,violent,44
2017-12-01,1,drug,10
2017-12-01,1,other,64
2017-12-01,1,other,21
2017-12-01,1,property,839
2017-12-01,1,property,121
2017-12-01,1,violent,179
2017-12-01,1,violent,46
2017-12-01,2,drug,19
2017-12-01,2,other,54
2017-12-01,2,other,34
2017-12-01,2,property,467
2017-12-01,2,property,40
2017-12-01,2,violent,292
2017-12-01,2,violent,43
2017-12-01,3,drug,21
2017-12-01,3,other,82
2017-12-01,3,other,49
2017-12-01,3,property,420
2017-12-01,3,property,27
2017-12-01,3,violent,299
2017-12-01,3,violent,79
2017-12-01,4,drug,40
2017-12-01,4,other,115
2017-12-01,4,other,97
2017-12-01,4,property,478
2017-12-01,4,property,44
2017-12-01,4,violent,324
2017-12-01,4,violent,75
2017-12-01,5,drug,24
2017-12-01,5,other,81
2017-12-01,5,other,82
2017-12-01,5,property,328
2017-12-01,5,property,40
2017-12-01,5,violent,264
2017-12-01,5,violent,59
2017-12-01,6,drug,33
2017-12-01,6,other,96
2017-12-01,6,other,83
2017-12-01,6,property,576
2017-12-01,6,property,60
2017-12-01,6,violent,422
2017-12-01,6,violent,92
2017-12-01,7,drug,69
2017-12-01,7,other,95
2017-12-01,7,other,93
2017-12-01,7,property,381
2017-12-01,7,property,22
2017-12-01,7,violent,284
2017-12-01,7,violent,48
2017-12-01,8,drug,39
2017-12-01,8,other,102
2017-12-01,8,other,49
2017-12-01,8,property,645
2017-12-01,8,property,59
2017-12-01,8,violent,318
2017-12-01,8,violent,53
2017-12-01,9,drug,29
2017-12-01,9,other,88
2017-12-01,9,other,44
2017-12-01,9,property,418
2017-12-01,9,property,32
2017-12-01,9,violent,254
2017-12-01,9,violent,52
2017-12-01,10,drug,99
2017-12-01,10,other,68
2017-12-01,10,other,79
2017-12-01,10,property,340
2017-12-01,10,property,31
2017-12-01,10,violent,275
2017-12-01,10,violent,48
2017-12-01,11,drug,238
2017-12-01,11,other,89
2017-12-01,11,other,116
2017-12-01,11,property,408
2017-12-01,11,property,23
2017-12-01,11,violent,386
2017-12-01,11,violent,57
2017-12-01,12,drug,13
2017-12-01,12,other,68
2017-12-01,12,other,27
2017-12-01,12,property,631
2017-12-01,12,property,41
2017-12-01,12,violent,274
2017-12-01,12,violent,52
2017-12-01,14,drug,1
2017-12-01,14,drug,7
2017-12-01,14,other,44
2017-12-01,14,other,22
2017-12-01,14,property,426
2017-12-01,14,property,31
2017-12-01,14,violent,151
2017-12-01,14,violent,27
2017-12-01,15,drug,54
2017-12-01,15,other,78
2017-12-01,15,other,57
2017-12-01,15,property,276
2017-12-01,15,property,9
2017-12-01,15,violent,265
2017-12-01,15,violent,53
2017-12-01,16,drug,17
2017-12-01,16,other,68
2017-12-01,16,other,34
2017-12-01,16,property,415
2017-12-01,16,property,11
2017-12-01,16,violent,133
2017-12-01,16,violent,32
2017-12-01,17,drug,5
2017-12-01,17,other,57
2017-12-01,17,other,20
2017-12-01,17,property,402
2017-12-01,17,property,20
2017-12-01,17,violent,130
2017-12-01,17,violent,25
2017-12-01,18,drug,14
2017-12-01,18,other,41
2017-12-01,18,other,33
2017-12-01,18,property,956
2017-12-01,18,property,118
2017-12-01,18,violent,159
2017-12-01,18,violent,43
2017-12-01,19,drug,11
2017-12-01,19,other,48
2017-12-01,19,other,20
2017-12-01,19,property,641
2017-12-01,19,property,40
2017-12-01,19,violent,152
2017-12-01,19,violent,26
2017-12-01,20,drug,4
2017-12-01,20,other,34
2017-12-01,20,other,10
2017-12-01,20,property,218
2017-12-01,20,property,15
2017-12-01,20,violent,89
2017-12-01,20,violent,24
2017-12-01,22,drug,10
2017-12-01,22,other,56
2017-12-01,22,other,25
2017-12-01,22,property,308
2017-12-01,22,property,26
2017-12-01,22,violent,158
2017-12-01,22,violent,28
2017-12-01,24,drug,7
2017-12-01,24,other,48
2017-12-01,24,other,25
2017-12-01,24,property,356
2017-12-01,24,property,22
2017-12-01,24,violent,136
2017-12-01,24,violent,33
2017-12-01,25,drug,25
2017-12-01,25,other,84
2017-12-01,25,other,60
2017-12-01,25,property,539
2017-12-01,25,property,63
2017-12-01,25,violent,287
2017-12-01,25,violent,59
2018-01-01,1,drug,13
2018-01-01,1,other,68
2018-01-01,1,other,34
2018-01-01,1,property,793
2018-01-01,1,property,107
2018-01-01,1,violent,186
2018-01-01,1,violent,45
2018-01-01,2,drug,21
2018-01-01,2,other,87
2018-01-01,2,other,48
2018-01-01,2,property,422
2018-01-01,2,property,31
2018-01-01,2,violent,245
2018-01-01,2,violent,58
2018-01-01,3,drug,58
2018-01-01,3,other,79
2018-01-01,3,other,65
2018-01-01,3,property,388
2018-01-01,3,property,32
2018-01-01,3,violent,277
2018-01-01,3,violent,79
2018-01-01,4,drug,47
2018-01-01,4,other,94
2018-01-01,4,other,102
2018-01-01,4,property,394
2018-01-01,4,property,32
2018-01-01,4,violent,297
2018-01-01,4,violent,77
2018-01-01,5,drug,1
2018-01-01,5,drug,40
2018-01-01,5,other,91
2018-01-01,5,other,91
2018-01-01,5,property,296
2018-01-01,5,property,33
2018-01-01,5,violent,237
2018-01-01,5,violent,57
2018-01-01,6,drug,49
2018-01-01,6,other,106
2018-01-01,6,other,81
2018-01-01,6,property,485
2018-01-01,6,property,59
2018-01-01,6,violent,353
2018-01-01,6,violent,99
